,time,vehicle_id,x,y,v_x,v_y,a_x,a_y,heading_angle
180,1.81,car.rightrear1,190.50992358763895,-8.0,22.586591858153263,0.0,-0.19584586156895512,0.0,90.0
181,1.82,car.rightrear1,190.7357672958407,-8.0,22.584592001384543,0.0,-0.199985676871961,0.0,90.0
182,1.83,car.rightrear1,190.96159059262425,-8.0,22.582550839571205,0.0,-0.20411618133380216,0.0,90.0
183,1.84,car.rightrear1,191.1873930658791,-8.0,22.580468466311,0.0,-0.20823732602046618,0.0,90.0
184,1.85,car.rightrear1,191.41317430443564,-8.0,22.578344975683112,0.0,-0.21234906278877475,0.0,90.0
185,1.86,car.rightrear1,191.63893389806975,-8.0,22.57618046224028,0.0,-0.21645134428318613,0.0,90.0
186,1.87,car.rightrear1,191.86467143750744,-8.0,22.573975021001008,0.0,-0.22054412392726874,0.0,90.0
187,1.88,car.rightrear1,192.09038651442955,-8.0,22.571728747441835,0.0,-0.2246273559173062,0.0,90.0
188,1.89,car.rightrear1,192.3160787214761,-8.0,22.569441737489658,0.0,-0.22870099521767884,0.0,90.0
189,1.9,car.rightrear1,192.54174765225082,-8.0,22.56711408751413,0.0,-0.23276499755269242,0.0,90.0
190,1.91,car.rightrear1,192.76739290132556,-8.0,22.56474589432013,0.0,-0.2368193194001833,0.0,90.0
191,1.92,car.rightrear1,192.9930140642444,-8.0,22.56233725514025,0.0,-0.2408639179879657,0.0,90.0
192,1.93,car.rightrear1,193.21861073752794,-8.0,22.559888267627407,0.0,-0.24489875128423932,0.0,90.0
193,1.94,car.rightrear1,193.44418251867745,-8.0,22.557399029847474,0.0,-0.2489237779933262,0.0,90.0
194,1.95,car.rightrear1,193.66972900617895,-8.0,22.554869640271978,0.0,-0.252938957549631,0.0,90.0
195,1.96,car.rightrear1,193.89524979950704,-8.0,22.552300197770876,0.0,-0.2569442501101804,0.0,90.0
196,1.97,car.rightrear1,194.12074449912905,-8.0,22.549690801605365,0.0,-0.26093961655107023,0.0,90.0
197,1.98,car.rightrear1,194.34621270650865,-8.0,22.54704155142078,0.0,-0.26492501845858385,0.0,90.0
198,1.99,car.rightrear1,194.57165402410982,-8.0,22.54435254723953,0.0,-0.2689004181249288,0.0,90.0
199,2.0,car.rightrear1,194.79706805540036,-8.0,22.541623889454108,0.0,-0.2728657785421973,0.0,90.0
200,2.01,car.rightrear1,195.02245440485564,-8.0,22.538855678820145,0.0,-0.2768210633963264,0.0,90.0
201,2.02,car.rightrear1,195.24781267796217,-8.0,22.536048016449534,0.0,-0.28076623706105863,0.0,90.0
202,2.03,car.rightrear1,195.4731424812211,-8.0,22.53320100380361,0.0,-0.28470126459225753,0.0,90.0
203,2.04,car.rightrear1,195.69844342215148,-8.0,22.530314742686393,0.0,-0.28862611172186803,0.0,90.0
204,2.05,car.rightrear1,195.92371510929388,-8.0,22.52738933523786,0.0,-0.29254074485329795,0.0,90.0
205,2.06,car.rightrear1,196.14895715221354,-8.0,22.524424883927317,0.0,-0.2964451310543126,0.0,90.0
206,2.07,car.rightrear1,196.3741691615035,-8.0,22.521421491546796,0.0,-0.30033923805206086,0.0,90.0
207,2.08,car.rightrear1,196.59935074878797,-8.0,22.518379261204522,0.0,-0.30422303422739105,0.0,90.0
208,2.09,car.rightrear1,196.82450152672533,-8.0,22.515298296318427,0.0,-0.30809648860952166,0.0,90.0
209,2.1,car.rightrear1,197.0496211090111,-8.0,22.512178700609727,0.0,-0.3119595708700018,0.0,90.0
210,2.11,car.rightrear1,197.27470911038102,-8.0,22.50902057809655,0.0,-0.3158122513177375,0.0,90.0
211,2.12,car.rightrear1,197.49976514661392,-8.0,22.50582403308762,0.0,-0.3196545008929519,0.0,90.0
212,2.13,car.rightrear1,197.72478883453454,-8.0,22.502589170175998,0.0,-0.3234862911622116,0.0,90.0
213,2.14,car.rightrear1,197.94977979201624,-8.0,22.49931609423287,0.0,-0.32730759431274237,0.0,90.0
214,2.15,car.rightrear1,198.17473763798392,-8.0,22.4960049104014,0.0,-0.33111838314709985,0.0,90.0
215,2.16,car.rightrear1,198.39966199241647,-8.0,22.492655724090618,0.0,-0.33491863107819597,0.0,90.0
